UserID,Date,TimeSpentSeconds,Device,VisitFrequency,ProductType,ProductDescription
377,2021-03-20 11:00:00,246,Desktop,3,Watches, Dress Watch
377,2021-03-20 12:00:00,549,Mobile,1,Sneakers, High-Top Sneakers
378,2021-03-20 13:00:00,223,Desktop,10,Jackets, Bomber Jacket
378,2021-03-20 14:00:00,434,Desktop,16,Watches, Dress Watch
378,2021-03-20 15:00:00,206,Mobile,14,Watches, Sports Watch
378,2021-03-20 16:00:00,541,Desktop,18,Dresses, Wrap Dress
378,2021-03-20 17:00:00,421,Tablet,17,Shorts, Denim Shorts
379,2021-03-20 18:00:00,577,Desktop,2,Makeup, Foundation
379,2021-03-20 19:00:00,194,Desktop,11,Skincare, Moisturizer
379,2021-03-20 20:00:00,522,Mobile,7,Jeans, Skinny Jeans
379,2021-03-20 21:00:00,14,Mobile,11,Skincare, Face Mask
379,2021-03-20 22:00:00,297,Mobile,10,Shorts, Denim Shorts
380,2021-03-20 23:00:00,132,Mobile,12,Makeup, Foundation
380,2021-03-21 00:00:00,114,Desktop,18,Swimwear, Board Shorts
380,2021-03-21 01:00:00,352,Desktop,9,Jeans, Straight Jeans
380,2021-03-21 02:00:00,599,Mobile,16,Suits, Casual Suit
380,2021-03-21 03:00:00,382,Desktop,12,Accessories, Cufflinks
381,2021-03-21 04:00:00,127,Mobile,6,Gloves, Wool Gloves
381,2021-03-21 05:00:00,200,Desktop,11,Hoodies, Pullover Hoodie
381,2021-03-21 06:00:00,222,Mobile,8,Pants, Jeans
381,2021-03-21 07:00:00,406,Mobile,5,Accessories, Pocket Square
381,2021-03-21 08:00:00,350,Desktop,13,Dresses, Cocktail Dress
382,2021-03-21 09:00:00,506,Desktop,18,Sweaters, Turtleneck Sweater
382,2021-03-21 10:00:00,307,Tablet,3,Jackets, Leather Jacket
382,2021-03-21 11:00:00,560,Mobile,3,Jackets, Windbreaker
382,2021-03-21 12:00:00,338,Desktop,12,Ties, Bowtie
382,2021-03-21 13:00:00,289,Desktop,7,T-Shirts, Pocket T-Shirt
383,2021-03-21 14:00:00,172,Mobile,4,Accessories, Bowtie
383,2021-03-21 15:00:00,392,Desktop,12,Skincare, Moisturizer
383,2021-03-21 16:00:00,25,Desktop,1,Backpacks, Laptop Backpack
383,2021-03-21 17:00:00,90,Desktop,2,Shirts, Printed Shirt
383,2021-03-21 18:00:00,129,Desktop,4,Accessories, Necktie
384,2021-03-21 19:00:00,502,Desktop,1,Accessories, Pocket Square
384,2021-03-21 20:00:00,16,Tablet,5,Dresses, Evening Dress
384,2021-03-21 21:00:00,546,Desktop,15,Watches, Digital Watch
384,2021-03-21 22:00:00,331,Desktop,6,Sneakers, High-Top Sneakers
384,2021-03-21 23:00:00,456,Desktop,1,Ties, Woven Tie
385,2021-03-22 00:00:00,406,Desktop,18,Heels, Block Heels
385,2021-03-22 01:00:00,209,Desktop,13,Dresses, Summer Dress
385,2021-03-22 02:00:00,190,Tablet,19,Swimwear, Swim Trunks
385,2021-03-22 03:00:00,406,Mobile,18,Jeans, Bootcut Jeans
385,2021-03-22 04:00:00,488,Desktop,10,Belts, Studded Belt
386,2021-03-22 05:00:00,419,Desktop,14,Accessories, Necktie
386,2021-03-22 06:00:00,151,Desktop,3,Accessories, Belt
386,2021-03-22 07:00:00,199,Mobile,16,Belts, Canvas Belt
386,2021-03-22 08:00:00,13,Mobile,1,Pants, Track Pants
386,2021-03-22 09:00:00,258,Desktop,16,Sneakers, Running Shoes
387,2021-03-22 10:00:00,378,Desktop,18,Ties, Knit Tie
387,2021-03-22 11:00:00,524,Desktop,10,Swimwear, Board Shorts
387,2021-03-22 12:00:00,571,Desktop,15,Sandals, Platform Sandals
387,2021-03-22 13:00:00,42,Mobile,12,Makeup, Blush
387,2021-03-22 14:00:00,276,Desktop,7,Accessories, Bowtie
388,2021-03-22 15:00:00,174,Desktop,6,Scarves, Infinity Scarf
388,2021-03-22 16:00:00,457,Mobile,16,Skincare, Moisturizer
388,2021-03-22 17:00:00,212,Desktop,13,Makeup, Eyeshadow
388,2021-03-22 18:00:00,323,Desktop,5,Boots, Knee-high Boots
388,2021-03-22 19:00:00,48,Mobile,14,Jackets, Blazer
389,2021-03-22 20:00:00,165,Mobile,4,Makeup, Foundation
389,2021-03-22 21:00:00,83,Desktop,4,Sunglasses, Aviator Sunglasses
389,2021-03-22 22:00:00,84,Mobile,8,Sandals, Platform Sandals
389,2021-03-22 23:00:00,413,Mobile,18,Bags, Satchel Bag
389,2021-03-23 00:00:00,419,Desktop,14,T-Shirts, V-Neck T-Shirt
390,2021-03-23 01:00:00,111,Mobile,5,Suits, Casual Suit
390,2021-03-23 02:00:00,401,Desktop,14,Watches, Sports Watch
390,2021-03-23 03:00:00,269,Tablet,8,Dresses, Evening Dress
390,2021-03-23 04:00:00,89,Desktop,9,Dresses, Cocktail Dress
390,2021-03-23 05:00:00,120,Desktop,5,T-Shirts, Plain T-Shirt
391,2021-03-23 06:00:00,383,Tablet,19,Hoodies, Fleece Hoodie
391,2021-03-23 07:00:00,410,Desktop,14,Sneakers, Classic Sneakers
391,2021-03-23 08:00:00,414,Desktop,18,Boots, Hiking Boots
391,2021-03-23 09:00:00,575,Desktop,18,Jewelry, Ring
391,2021-03-23 10:00:00,555,Mobile,10,Accessories, Belt
392,2021-03-23 11:00:00,390,Tablet,2,Sneakers, Classic Sneakers
392,2021-03-23 12:00:00,95,Desktop,5,Shirts, Casual Shirt
392,2021-03-23 13:00:00,472,Mobile,5,Bags, Tote Bag
392,2021-03-23 14:00:00,124,Desktop,2,Bags, Crossbody Bag
392,2021-03-23 15:00:00,123,Mobile,2,Hats, Trucker Hat
393,2021-03-23 16:00:00,491,Mobile,19,Suits, Double-Breasted Suit
393,2021-03-23 17:00:00,598,Desktop,10,Dresses, Evening Dress
393,2021-03-23 18:00:00,495,Tablet,16,Dresses, Wrap Dress
393,2021-03-23 19:00:00,106,Tablet,11,Gloves, Driving Gloves
393,2021-03-23 20:00:00,312,Desktop,9,Boots, Knee-high Boots
394,2021-03-23 21:00:00,555,Desktop,16,Belts, Webbed Belt
394,2021-03-23 22:00:00,112,Desktop,7,Heels, Platform Heels
394,2021-03-23 23:00:00,431,Tablet,3,Accessories, Bowtie
394,2021-03-24 00:00:00,304,Mobile,14,Watches, Dress Watch
394,2021-03-24 01:00:00,224,Desktop,5,Skincare, Eye Cream
395,2021-03-24 02:00:00,283,Desktop,16,Sunglasses, Wayfarer Sunglasses
395,2021-03-24 03:00:00,36,Desktop,12,Pants, Chinos
395,2021-03-24 04:00:00,172,Tablet,16,Gloves, Driving Gloves
395,2021-03-24 05:00:00,273,Mobile,7,Boots, Combat Boots
395,2021-03-24 06:00:00,165,Desktop,15,Gloves, Driving Gloves
396,2021-03-24 07:00:00,134,Desktop,2,Scarves, Silk Scarf
396,2021-03-24 08:00:00,359,Tablet,19,Ties, Woven Tie
396,2021-03-24 09:00:00,87,Mobile,15,Heels, Platform Heels
396,2021-03-24 10:00:00,553,Mobile,14,Accessories, Necktie
396,2021-03-24 11:00:00,241,Desktop,16,Jeans, High-rise Jeans
397,2021-03-24 12:00:00,550,Mobile,13,Gloves, Touchscreen Gloves
397,2021-03-24 13:00:00,541,Mobile,9,Backpacks, Laptop Backpack
397,2021-03-24 14:00:00,384,Mobile,13,Shorts, Bermuda Shorts
397,2021-03-24 15:00:00,241,Mobile,2,Scarves, Plaid Scarf
397,2021-03-24 16:00:00,511,Desktop,15,Sneakers, Skate Shoes
398,2021-03-24 17:00:00,187,Mobile,11,Suits, Single-Breasted Suit
398,2021-03-24 18:00:00,283,Mobile,9,Sandals, Slide Sandals
398,2021-03-24 19:00:00,345,Desktop,5,Ties, Woven Tie
398,2021-03-24 20:00:00,496,Desktop,18,Backpacks, Laptop Backpack
398,2021-03-24 21:00:00,320,Desktop,2,Ties, Knit Tie
399,2021-03-24 22:00:00,410,Mobile,16,Watches, Analog Watch
399,2021-03-24 23:00:00,376,Mobile,2,Scarves, Silk Scarf
399,2021-03-25 00:00:00,404,Desktop,9,Swimwear, Board Shorts
399,2021-03-25 01:00:00,368,Desktop,16,Bags, Crossbody Bag
399,2021-03-25 02:00:00,362,Desktop,13,Backpacks, Daypack
400,2021-03-25 03:00:00,111,Tablet,16,Hoodies, Fleece Hoodie
400,2021-03-25 04:00:00,561,Desktop,8,Jackets, Denim Jacket
400,2021-03-25 05:00:00,246,Desktop,15,Sweaters, V-Neck Sweater
400,2021-03-25 06:00:00,268,Tablet,19,Sunglasses, Round Sunglasses
400,2021-03-25 07:00:00,344,Desktop,19,Scarves, Infinity Scarf
401,2021-03-25 08:00:00,448,Mobile,15,Jeans, Straight Jeans
401,2021-03-25 09:00:00,263,Desktop,2,Watches, Dress Watch
401,2021-03-25 10:00:00,212,Desktop,13,Sneakers, Skate Shoes
401,2021-03-25 11:00:00,571,Mobile,14,Belts, Canvas Belt
401,2021-03-25 12:00:00,545,Desktop,19,Hoodies, Pullover Hoodie
402,2021-03-25 13:00:00,535,Mobile,9,Shorts, Bermuda Shorts
402,2021-03-25 14:00:00,530,Desktop,7,Bags, Tote Bag
402,2021-03-25 15:00:00,357,Mobile,13,Sneakers, Running Shoes
402,2021-03-25 16:00:00,198,Desktop,8,Sunglasses, Aviator Sunglasses
402,2021-03-25 17:00:00,251,Desktop,16,Skincare, Face Mask
403,2021-03-25 18:00:00,577,Desktop,9,Scarves, Silk Scarf
403,2021-03-25 19:00:00,206,Desktop,14,Sandals, Gladiator Sandals
403,2021-03-25 20:00:00,417,Desktop,3,Jewelry, Necklace
403,2021-03-25 21:00:00,299,Mobile,6,Shirts, Printed Shirt
403,2021-03-25 22:00:00,159,Desktop,10,Dresses, Wrap Dress
404,2021-03-25 23:00:00,443,Mobile,10,Jewelry, Bracelet
404,2021-03-26 00:00:00,415,Mobile,4,Pants, Track Pants
404,2021-03-26 01:00:00,32,Tablet,16,Accessories, Pocket Square
404,2021-03-26 02:00:00,511,Desktop,8,Boots, Combat Boots
404,2021-03-26 03:00:00,287,Desktop,14,Gloves, Touchscreen Gloves
405,2021-03-26 04:00:00,488,Mobile,1,Shirts, Casual Shirt
405,2021-03-26 05:00:00,591,Desktop,18,Sweaters, V-Neck Sweater
405,2021-03-26 06:00:00,558,Desktop,2,Shorts, Chino Shorts
405,2021-03-26 07:00:00,451,Desktop,11,Swimwear, Board Shorts
405,2021-03-26 08:00:00,120,Mobile,2,Suits, Business Suit
406,2021-03-26 09:00:00,248,Desktop,10,Dresses, Evening Dress
406,2021-03-26 10:00:00,126,Desktop,3,Ties, Woven Tie
406,2021-03-26 11:00:00,419,Tablet,7,Backpacks, Canvas Backpack
406,2021-03-26 12:00:00,281,Desktop,7,Hoodies, Pullover Hoodie
406,2021-03-26 13:00:00,20,Desktop,5,Watches, Dress Watch
407,2021-03-26 14:00:00,142,Desktop,19,Sunglasses, Square Sunglasses
407,2021-03-26 15:00:00,56,Desktop,8,Hats, Beanie
407,2021-03-26 16:00:00,479,Desktop,10,Scarves, Knit Scarf
407,2021-03-26 17:00:00,38,Desktop,2,T-Shirts, Striped T-Shirt
407,2021-03-26 18:00:00,98,Mobile,17,Dresses, Evening Dress
408,2021-03-26 19:00:00,508,Desktop,3,Heels, Ankle-strap Heels
408,2021-03-26 20:00:00,454,Mobile,18,Hoodies, Pullover Hoodie
408,2021-03-26 21:00:00,350,Desktop,5,Backpacks, Hiking Backpack
408,2021-03-26 22:00:00,245,Desktop,7,Swimwear, Swim Briefs
408,2021-03-26 23:00:00,449,Mobile,19,Shorts, Cargo Shorts
409,2021-03-27 00:00:00,304,Mobile,11,Heels, Ankle-strap Heels
409,2021-03-27 01:00:00,79,Desktop,14,Jewelry, Necklace
409,2021-03-27 02:00:00,377,Mobile,3,Hoodies, Zip-Up Hoodie
409,2021-03-27 03:00:00,113,Mobile,3,Hats, Bucket Hat
409,2021-03-27 04:00:00,345,Desktop,17,Dresses, Wrap Dress
410,2021-03-27 05:00:00,392,Mobile,11,Backpacks, Hiking Backpack
410,2021-03-27 06:00:00,453,Desktop,2,Backpacks, Laptop Backpack
410,2021-03-27 07:00:00,160,Mobile,8,T-Shirts, V-Neck T-Shirt
410,2021-03-27 08:00:00,566,Mobile,8,T-Shirts, Graphic T-Shirt
410,2021-03-27 09:00:00,589,Mobile,18,Hats, Bucket Hat
411,2021-03-27 10:00:00,123,Mobile,6,Bags, Clutch Bag
411,2021-03-27 11:00:00,465,Desktop,15,Scarves, Fringe Scarf
411,2021-03-27 12:00:00,154,Desktop,8,Jewelry, Ring
411,2021-03-27 13:00:00,179,Tablet,1,Sneakers, Skate Shoes
411,2021-03-27 14:00:00,274,Desktop,10,Shirts, Casual Shirt
412,2021-03-27 15:00:00,400,Mobile,1,Shirts, Graphic Shirt
412,2021-03-27 16:00:00,321,Tablet,14,Swimwear, Swim Briefs
412,2021-03-27 17:00:00,64,Desktop,9,Hats, Baseball Cap
412,2021-03-27 18:00:00,406,Tablet,12,Backpacks, Canvas Backpack
412,2021-03-27 19:00:00,521,Desktop,1,Ties, Woven Tie
413,2021-03-27 20:00:00,539,Desktop,2,Bags, Tote Bag
413,2021-03-27 21:00:00,189,Desktop,5,Makeup, Blush
413,2021-03-27 22:00:00,397,Desktop,14,Sunglasses, Round Sunglasses
413,2021-03-27 23:00:00,307,Desktop,4,Jackets, Leather Jacket
413,2021-03-28 00:00:00,519,Mobile,7,Accessories, Belt
414,2021-03-28 01:00:00,490,Desktop,1,Watches, Analog Watch
414,2021-03-28 02:00:00,352,Mobile,19,Suits, Casual Suit
414,2021-03-28 03:00:00,476,Desktop,4,Backpacks, Daypack
414,2021-03-28 04:00:00,418,Mobile,5,Belts, Braided Belt
414,2021-03-28 05:00:00,164,Desktop,9,Belts, Leather Belt
415,2021-03-28 06:00:00,343,Mobile,18,Accessories, Necktie
415,2021-03-28 07:00:00,168,Mobile,1,Ties, Knit Tie
415,2021-03-28 08:00:00,57,Desktop,18,Watches, Dress Watch
415,2021-03-28 09:00:00,407,Tablet,2,Shirts, Printed Shirt
415,2021-03-28 10:00:00,445,Mobile,3,Bags, Satchel Bag
416,2021-03-28 11:00:00,152,Desktop,16,Watches, Dress Watch
416,2021-03-28 12:00:00,160,Mobile,10,Shirts, Graphic Shirt
416,2021-03-28 13:00:00,99,Tablet,16,Scarves, Silk Scarf
416,2021-03-28 14:00:00,13,Desktop,11,Gloves, Touchscreen Gloves
416,2021-03-28 15:00:00,508,Desktop,16,Boots, Ankle Boots
417,2021-03-28 16:00:00,587,Desktop,15,Makeup, Blush
417,2021-03-28 17:00:00,164,Mobile,11,Skincare, Face Mask
417,2021-03-28 18:00:00,97,Desktop,3,Jackets, Blazer
417,2021-03-28 19:00:00,564,Desktop,18,Boots, Chelsea Boots
417,2021-03-28 20:00:00,51,Desktop,14,Makeup, Blush
418,2021-03-28 21:00:00,376,Mobile,15,Jackets, Denim Jacket
418,2021-03-28 22:00:00,165,Desktop,11,Heels, Stiletto Heels
418,2021-03-28 23:00:00,470,Mobile,10,Shorts, Denim Shorts
418,2021-03-29 00:00:00,418,Desktop,15,Sandals, Wedge Sandals
418,2021-03-29 01:00:00,396,Tablet,10,T-Shirts, V-Neck T-Shirt
419,2021-03-29 02:00:00,249,Mobile,6,Jewelry, Bracelet
419,2021-03-29 03:00:00,398,Tablet,7,Backpacks, Travel Backpack
419,2021-03-29 04:00:00,430,Desktop,3,Sandals, Gladiator Sandals
419,2021-03-29 05:00:00,168,Mobile,17,Shorts, Chino Shorts
419,2021-03-29 06:00:00,268,Desktop,4,Skincare, Eye Cream
420,2021-03-29 07:00:00,89,Desktop,8,Suits, Business Suit
420,2021-03-29 08:00:00,135,Mobile,6,Gloves, Touchscreen Gloves
420,2021-03-29 09:00:00,532,Mobile,16,Bags, Crossbody Bag
420,2021-03-29 10:00:00,410,Mobile,16,Heels, Ankle-strap Heels
420,2021-03-29 11:00:00,342,Mobile,10,Shirts, Formal Shirt
421,2021-03-29 12:00:00,218,Mobile,10,Accessories, Pocket Square
421,2021-03-29 13:00:00,507,Tablet,1,Hats, Beanie
421,2021-03-29 14:00:00,382,Desktop,15,Makeup, Mascara
421,2021-03-29 15:00:00,309,Mobile,5,Gloves, Touchscreen Gloves
421,2021-03-29 16:00:00,431,Desktop,18,Sweaters, Cable Knit Sweater
422,2021-03-29 17:00:00,433,Mobile,3,Dresses, Wrap Dress
422,2021-03-29 18:00:00,505,Mobile,6,Jeans, High-rise Jeans
422,2021-03-29 19:00:00,386,Desktop,2,Pants, Jeans
422,2021-03-29 20:00:00,430,Desktop,13,Jeans, Straight Jeans
422,2021-03-29 21:00:00,270,Mobile,14,Heels, Block Heels
423,2021-03-29 22:00:00,77,Mobile,8,Scarves, Fringe Scarf
423,2021-03-29 23:00:00,251,Desktop,9,Sneakers, High-Top Sneakers
423,2021-03-30 00:00:00,296,Desktop,7,T-Shirts, Striped T-Shirt
423,2021-03-30 01:00:00,167,Mobile,17,Gloves, Touchscreen Gloves
423,2021-03-30 02:00:00,222,Desktop,4,Jeans, Straight Jeans
424,2021-03-30 03:00:00,299,Desktop,19,Scarves, Silk Scarf
424,2021-03-30 04:00:00,285,Desktop,8,Boots, Chelsea Boots
424,2021-03-30 05:00:00,510,Tablet,10,Shorts, Athletic Shorts
424,2021-03-30 06:00:00,269,Desktop,19,Sneakers, Canvas Sneakers
424,2021-03-30 07:00:00,150,Desktop,3,Pants, Chinos
425,2021-03-30 08:00:00,592,Mobile,10,Dresses, Wrap Dress
425,2021-03-30 09:00:00,298,Desktop,5,Shorts, Cargo Shorts
425,2021-03-30 10:00:00,513,Desktop,18,Swimwear, Swim Briefs
425,2021-03-30 11:00:00,119,Mobile,6,Gloves, Knit Gloves
425,2021-03-30 12:00:00,146,Desktop,9,Jewelry, Necklace
426,2021-03-30 13:00:00,197,Desktop,17,Sandals, Platform Sandals
426,2021-03-30 14:00:00,213,Desktop,19,Backpacks, Laptop Backpack
426,2021-03-30 15:00:00,169,Mobile,3,Skincare, Eye Cream
426,2021-03-30 16:00:00,420,Mobile,1,Swimwear, Swim Shirt
426,2021-03-30 17:00:00,275,Desktop,18,Pants, Chinos
427,2021-03-30 18:00:00,40,Mobile,19,Heels, Block Heels
427,2021-03-30 19:00:00,124,Mobile,8,Pants, Jeans
427,2021-03-30 20:00:00,247,Desktop,6,Shirts, Striped Shirt
427,2021-03-30 21:00:00,296,Desktop,11,Backpacks, Canvas Backpack
427,2021-03-30 22:00:00,361,Mobile,2,Backpacks, Canvas Backpack
428,2021-03-30 23:00:00,301,Mobile,17,T-Shirts, V-Neck T-Shirt
428,2021-03-31 00:00:00,457,Desktop,19,Accessories, Cufflinks
428,2021-03-31 01:00:00,321,Desktop,12,Gloves, Wool Gloves
428,2021-03-31 02:00:00,192,Desktop,12,Skincare, Moisturizer
428,2021-03-31 03:00:00,297,Desktop,13,Heels, Block Heels
429,2021-03-31 04:00:00,442,Mobile,15,Suits, Tuxedo
429,2021-03-31 05:00:00,191,Mobile,7,Jeans, Straight Jeans
429,2021-03-31 06:00:00,93,Desktop,13,Accessories, Bowtie
429,2021-03-31 07:00:00,48,Desktop,9,Sunglasses, Round Sunglasses
429,2021-03-31 08:00:00,457,Tablet,6,Shirts, Casual Shirt
430,2021-03-31 09:00:00,439,Mobile,16,Sweaters, Turtleneck Sweater
430,2021-03-31 10:00:00,341,Mobile,18,Boots, Knee-high Boots
430,2021-03-31 11:00:00,188,Desktop,18,Scarves, Fringe Scarf
430,2021-03-31 12:00:00,283,Desktop,18,Shirts, Casual Shirt
430,2021-03-31 13:00:00,320,Desktop,12,T-Shirts, Plain T-Shirt
431,2021-03-31 14:00:00,430,Mobile,2,Boots, Knee-high Boots
431,2021-03-31 15:00:00,142,Desktop,15,Scarves, Fringe Scarf
431,2021-03-31 16:00:00,482,Desktop,12,Gloves, Touchscreen Gloves
431,2021-03-31 17:00:00,85,Mobile,5,Watches, Dress Watch
431,2021-03-31 18:00:00,274,Desktop,5,Jackets, Bomber Jacket
432,2021-03-31 19:00:00,146,Tablet,13,Ties, Knit Tie
432,2021-03-31 20:00:00,456,Desktop,16,Jackets, Denim Jacket
432,2021-03-31 21:00:00,316,Desktop,1,Gloves, Touchscreen Gloves
432,2021-03-31 22:00:00,567,Tablet,14,T-Shirts, Graphic T-Shirt
432,2021-03-31 23:00:00,469,Mobile,3,Sweaters, V-Neck Sweater
433,2021-04-01 00:00:00,264,Tablet,10,Boots, Knee-high Boots
433,2021-04-01 01:00:00,60,Tablet,5,Jewelry, Anklet
433,2021-04-01 02:00:00,428,Mobile,6,Bags, Clutch Bag
433,2021-04-01 03:00:00,557,Desktop,2,Skincare, Eye Cream
433,2021-04-01 04:00:00,370,Mobile,6,Hoodies, Graphic Hoodie
434,2021-04-01 05:00:00,565,Mobile,2,Sweaters, Turtleneck Sweater
434,2021-04-01 06:00:00,404,Desktop,11,Makeup, Eyeshadow
434,2021-04-01 07:00:00,10,Desktop,15,Dresses, Cocktail Dress
434,2021-04-01 08:00:00,459,Tablet,11,Accessories, Belt
434,2021-04-01 09:00:00,491,Desktop,6,Shirts, Striped Shirt
435,2021-04-01 10:00:00,161,Desktop,9,Sweaters, V-Neck Sweater
435,2021-04-01 11:00:00,568,Tablet,4,Hats, Bucket Hat
435,2021-04-01 12:00:00,149,Mobile,7,Gloves, Touchscreen Gloves
435,2021-04-01 13:00:00,498,Mobile,12,Boots, Hiking Boots
435,2021-04-01 14:00:00,43,Desktop,12,Swimwear, Rash Guard
436,2021-04-01 15:00:00,582,Desktop,17,Suits, Business Suit
436,2021-04-01 16:00:00,434,Desktop,15,Hoodies, Graphic Hoodie
436,2021-04-01 17:00:00,308,Tablet,3,Gloves, Knit Gloves
436,2021-04-01 18:00:00,131,Tablet,13,Dresses, Cocktail Dress
436,2021-04-01 19:00:00,162,Desktop,17,Sweaters, V-Neck Sweater
437,2021-04-01 20:00:00,280,Mobile,13,Sneakers, Skate Shoes
437,2021-04-01 21:00:00,295,Mobile,5,Swimwear, Board Shorts
437,2021-04-01 22:00:00,232,Desktop,12,Shorts, Bermuda Shorts
437,2021-04-01 23:00:00,20,Mobile,2,Gloves, Touchscreen Gloves
437,2021-04-02 00:00:00,105,Mobile,12,Suits, Double-Breasted Suit
438,2021-04-02 01:00:00,441,Desktop,18,Sunglasses, Aviator Sunglasses
438,2021-04-02 02:00:00,273,Mobile,16,Suits, Tuxedo
438,2021-04-02 03:00:00,294,Mobile,10,Suits, Casual Suit
438,2021-04-02 04:00:00,223,Mobile,6,Jackets, Windbreaker
438,2021-04-02 05:00:00,36,Mobile,3,Sandals, Wedge Sandals
439,2021-04-02 06:00:00,341,Desktop,19,Belts, Braided Belt
439,2021-04-02 07:00:00,538,Desktop,6,Sneakers, High-Top Sneakers
439,2021-04-02 08:00:00,583,Desktop,12,Dresses, Wrap Dress
439,2021-04-02 09:00:00,71,Mobile,17,T-Shirts, Graphic T-Shirt
439,2021-04-02 10:00:00,220,Mobile,7,T-Shirts, Plain T-Shirt
440,2021-04-02 11:00:00,379,Mobile,1,Scarves, Knit Scarf
440,2021-04-02 12:00:00,548,Mobile,15,Sandals, Wedge Sandals
440,2021-04-02 13:00:00,315,Desktop,19,Jackets, Denim Jacket
440,2021-04-02 14:00:00,291,Mobile,16,Jeans, Straight Jeans
440,2021-04-02 15:00:00,411,Mobile,15,Bags, Tote Bag
441,2021-04-02 16:00:00,385,Desktop,13,Hoodies, Pullover Hoodie
441,2021-04-02 17:00:00,235,Tablet,15,Pants, Dress Pants
441,2021-04-02 18:00:00,518,Mobile,14,Jeans, High-rise Jeans
441,2021-04-02 19:00:00,247,Tablet,7,Backpacks, Daypack
441,2021-04-02 20:00:00,490,Desktop,2,Sandals, Flat Sandals
442,2021-04-02 21:00:00,368,Tablet,5,Sandals, Wedge Sandals
442,2021-04-02 22:00:00,459,Mobile,15,Skincare, Serum
442,2021-04-02 23:00:00,592,Desktop,14,Makeup, Foundation
442,2021-04-03 00:00:00,34,Mobile,4,Jewelry, Necklace
442,2021-04-03 01:00:00,342,Mobile,17,Shorts, Denim Shorts
443,2021-04-03 02:00:00,89,Mobile,7,Jewelry, Ring
443,2021-04-03 03:00:00,198,Desktop,15,Hoodies, Fleece Hoodie
443,2021-04-03 04:00:00,195,Mobile,6,Sweaters, V-Neck Sweater
443,2021-04-03 05:00:00,382,Tablet,6,Dresses, Cocktail Dress
443,2021-04-03 06:00:00,589,Desktop,15,Ties, Bowtie
444,2021-04-03 07:00:00,56,Mobile,7,Jackets, Windbreaker
444,2021-04-03 08:00:00,562,Mobile,14,Watches, Smart Watch
444,2021-04-03 09:00:00,375,Desktop,15,Scarves, Silk Scarf
444,2021-04-03 10:00:00,447,Desktop,15,Shorts, Chino Shorts
444,2021-04-03 11:00:00,176,Mobile,1,Pants, Track Pants
445,2021-04-03 12:00:00,216,Tablet,6,Sneakers, Canvas Sneakers
445,2021-04-03 13:00:00,162,Mobile,5,Pants, Cargo Pants
445,2021-04-03 14:00:00,249,Mobile,7,T-Shirts, V-Neck T-Shirt
445,2021-04-03 15:00:00,265,Desktop,5,Shorts, Cargo Shorts
445,2021-04-03 16:00:00,197,Mobile,17,Sneakers, High-Top Sneakers
446,2021-04-03 17:00:00,151,Tablet,11,Shorts, Bermuda Shorts
446,2021-04-03 18:00:00,108,Desktop,2,Watches, Dress Watch
446,2021-04-03 19:00:00,25,Desktop,1,Sneakers, Running Shoes
446,2021-04-03 20:00:00,241,Mobile,16,T-Shirts, Plain T-Shirt
446,2021-04-03 21:00:00,118,Desktop,16,Skincare, Moisturizer
447,2021-04-03 22:00:00,452,Tablet,9,Makeup, Eyeshadow
447,2021-04-03 23:00:00,59,Desktop,15,Shorts, Denim Shorts
447,2021-04-04 00:00:00,255,Desktop,12,Watches, Digital Watch
447,2021-04-04 01:00:00,204,Mobile,6,Hoodies, Fleece Hoodie
447,2021-04-04 02:00:00,359,Desktop,15,Accessories, Bowtie
448,2021-04-04 03:00:00,200,Mobile,8,Hats, Trucker Hat
448,2021-04-04 04:00:00,128,Mobile,5,Pants, Chinos
448,2021-04-04 05:00:00,280,Mobile,6,Ties, Knit Tie
448,2021-04-04 06:00:00,79,Desktop,18,Shorts, Denim Shorts
448,2021-04-04 07:00:00,556,Tablet,4,Suits, Casual Suit
449,2021-04-04 08:00:00,75,Desktop,17,Backpacks, Canvas Backpack
449,2021-04-04 09:00:00,345,Desktop,5,Dresses, Wrap Dress
449,2021-04-04 10:00:00,388,Desktop,19,Swimwear, Swim Trunks
449,2021-04-04 11:00:00,533,Mobile,8,Hoodies, Fleece Hoodie
449,2021-04-04 12:00:00,276,Desktop,13,Ties, Bowtie
450,2021-04-04 13:00:00,563,Mobile,9,Belts, Studded Belt
450,2021-04-04 14:00:00,393,Mobile,14,Swimwear, Board Shorts
450,2021-04-04 15:00:00,228,Mobile,5,Sunglasses, Cat-Eye Sunglasses
450,2021-04-04 16:00:00,430,Desktop,4,Dresses, Evening Dress
450,2021-04-04 17:00:00,177,Desktop,1,Swimwear, Board Shorts
451,2021-04-04 18:00:00,435,Desktop,6,T-Shirts, Plain T-Shirt
451,2021-04-04 19:00:00,256,Desktop,9,Shirts, Printed Shirt
451,2021-04-04 20:00:00,517,Mobile,13,Shorts, Cargo Shorts
451,2021-04-04 21:00:00,500,Tablet,13,Boots, Knee-high Boots
451,2021-04-04 22:00:00,123,Mobile,14,Bags, Clutch Bag
452,2021-04-04 23:00:00,300,Desktop,16,Suits, Double-Breasted Suit
452,2021-04-05 00:00:00,169,Desktop,13,Hats, Baseball Cap
452,2021-04-05 01:00:00,273,Tablet,14,T-Shirts, Plain T-Shirt
452,2021-04-05 02:00:00,509,Desktop,3,Jeans, Straight Jeans
